Baseline (mV),Mem Tau Min (ms),Mem Tau Deltav (ms),Baseline Stability,Threshold (ms),Threshold (mV),HW Left (ms),HW Right (ms),HW (mV),FW Left (ms),FW Right (ms),FW (mV),AUC,AUC Left,AUC Right,Min Velocity (ms),Min Velocity,Max Velocity (ms),Max Velocity,AHP (ms),AHP (mV),Spike (ms),Spike (mV),Rheobase (pA),HW (ms),FW (ms),Sag (mV),Sag (ms),FI Midpoint,FI Slope,FI Max Gain,FI Max Current,Delta V (mV) Membrane Resistance,AUC Vscale,AUC Offset,Max Freq (Hz),Resting Potential (mV),cell_type
-68.24513835964123,29.16666666666667,24.16666666666667,0.2876248327857798,752.025,-25.26506275463935,752.3689449904741,752.9221638802455,7.087172552948866,752.025,753.1949999999999,-25.26506275463935,357.862677323093,166.5716174105556,191.4042688583254,752.85,-14.67586589374272,752.325,25.61904698023417,754.1999999999999,-43.79694907827644,752.625,39.45674169151222,300.0,0.5532188897714434,1.170000000000016,-0.3618288915860077,4291.0,346.9279231467769,28.09245948402788,0.1023756788647336,346.7467467467468,89.99534468915017,,,25.0,15.0,MSN
-73.0334382967244,43.5,38.08333333333334,0.2690848861093553,696.95,-38.51034577818004,697.2891507908613,697.807516199906,-0.2314674668444372,696.95,698.0975000000001,-38.51034577818004,397.5382776977124,144.8762937330062,252.7306346044971,697.775,-16.18045252409784,697.25,34.73699577706411,708.95,-55.81719000392334,697.475,38.09192755526301,162.5,0.5183654090446339,1.147500000000036,-0.1683401627127701,4527.0,267.2701346537185,50.73798782259553,0.1135819401883786,267.4674674674675,104.1180677401661,3.067536550785414,400.0516622667866,55.00000000000001,12.1,MSN
-70.69797103093039,36.0,30.83333333333333,0.5086487347897571,655.65,-33.27307346401187,655.987713488869,656.5491004502059,7.180713246840872,655.65,656.8349999999999,-33.27307346401187,453.4400022469331,156.5013333770833,297.0796114869165,656.4749999999999,-16.5586519497969,655.9499999999999,34.70410633516894,660.0,-53.7946322175406,656.175,47.67029149344621,200.0,0.5613869613368507,1.18499999999996,-0.09985270894043197,4863.25,284.6399591920373,45.95655680484735,0.1079289784117989,284.6846846846847,90.19066231642567,-5.259845352867591,471.86302666989,46.78571428571429,10.1,MSN
-72.70276160537944,38.83333333333334,33.5,0.3732919302582127,673.575,-31.55472202505261,673.9193381843297,674.479867143644,7.835243373676068,673.575,674.8175,-31.55472202505261,444.3651369073328,166.0126958417006,278.4953302402864,674.425,-14.85674517267903,673.875,31.74426815212571,682.875,-47.41453164495651,674.125,47.32497709876897,187.5,0.5605289593142402,1.242499999999993,-0.1946465129883066,4544.5,276.0351755630992,46.67958663560147,0.1248373727484715,275.8758758758759,102.3906249793143,1.334808315245678,453.9043332849769,55.71428571428572,9.5,MSN
-70.8173654517419,39.16666666666666,35.16666666666666,0.2682041809141038,530.45,-34.07880764937996,530.7837074350691,531.3032048674821,3.816598256176572,530.45,531.56,-34.07880764937996,393.00616471102,129.2656735183014,263.8453368641196,531.25,-16.95329810488164,530.725,34.5150084361057,534.4499999999999,-54.52637059142124,530.95,41.79172486125307,150.0,0.5194974324130754,1.110000000000014,-0.2103517942495863,4682.0,242.7439806146919,51.0071477676698,0.1228572800019982,242.6426426426427,121.460867342004,,,61.07142857142858,15.7,MSN
-71.80623370058406,52.16666666666666,48.25,0.4030131681573653,597.775,-31.16829850180408,598.1036925086554,598.7092307171099,5.579778998447374,597.775,599.0225,-31.16829850180408,444.0622885208986,182.9895308140896,261.1348199688234,598.65,-13.80435835484904,598.075,28.70221150713448,606.675,-52.77513157467484,598.35,42.35080533426088,137.5,0.605538208454476,1.247500000000002,-0.2240704392352164,4611.0,234.4165311183852,54.97700005469947,0.1062210954519021,234.2342342342342,154.8944708249343,2.83093061144564,470.2387467180225,57.5,14.1,MSN
-71.29332329473961,61.75,52.08333333333334,0.3799889630384764,596.45,-37.22774843772353,596.8254583387218,597.5830061055674,1.456752070934195,596.45,597.975,-37.22774843772353,584.6882750717053,232.9897735649647,351.7627205517865,597.5,-11.72424971077309,596.75,26.30967925444275,602.275,-57.65064688951632,597.125,40.15559228366187,137.5,0.7575477668455619,1.524999999999977,-0.1764998675703495,4334.75,227.9064568736186,52.91910039431222,0.09053904146337466,227.8278278278278,138.3017936625792,,,47.85714285714286,11.1,MSN
-73.37166974625023,58.83333333333334,53.33333333333334,0.3768487582328333,573.525,-44.80000604807648,573.8663941643315,574.4921927318755,-1.240454645375042,573.525,574.8225,-44.80000604807648,543.7382481953575,207.6815957693666,336.1301352390601,574.475,-15.54737635316742,573.825,35.68250025731126,586.5,-63.11813070456126,574.1,42.35080533596545,75.0,0.625798567544166,1.297499999999985,-0.3063520267594555,4465.5,180.222145605839,55.24464704703004,0.1295269659450149,180.1801801801802,138.1930977197084,7.951505644146204,564.8045969342118,73.21428571428572,9.6,MSN
-72.45919890217735,26.83333333333333,21.83333333333333,0.3070311021998777,496.925,-36.82488132955715,497.2722110266359,497.9704139715633,4.527047465998139,496.925,498.3175,-36.82488132955715,573.5274427320285,212.8855523583022,360.7121663450803,497.975,-13.98523877260251,497.225,30.3958983751483,499.2,-56.12961761642961,497.525,45.91083241090202,175.0,0.6982029449273597,1.392500000000027,-0.1353624257568455,4229.75,247.1394181186814,48.92494141594077,0.1071984448386321,247.0470470470471,100.5132776916559,6.295590753161997,592.5322675624424,52.14285714285715,14.5,MSN
-72.91390264811429,57.66666666666666,51.33333333333334,0.4571512300753925,484.15,-35.24630003904182,484.5150124079387,485.2182487765352,1.076943732672582,484.15,485.635,-35.24630003904182,513.6648357466428,191.0559967775853,322.6780305362323,485.125,-11.36249151234445,484.475,26.19457222370553,495.45,-52.83268403642334,484.775,37.42596404154566,112.5,0.7032363685965493,1.484999999999985,-0.2120918113441626,4309.75,174.6332118104843,43.00998825852686,0.1243947140264261,174.5745745745746,198.0698934091227,3.76802018549526,542.8647932369294,54.64285714285715,12.2,MSN
-71.03278959285045,43.66666666666666,40.5,0.3745323306360092,565.225,-32.31112553301172,565.5594198417534,566.1610122936021,6.584717358584125,565.225,566.4725,-32.31112553301173,464.8719058281009,168.9265928963498,296.0295560497107,566.125,-14.48676587774965,565.5,32.00736701393907,571.525,-53.26021656231777,565.775,45.51618737129929,137.5,0.6015924518486315,1.247500000000002,-0.2161405997078916,4678.75,228.6777006371093,52.37681735091579,0.1214923175171503,228.6286286286286,117.835197452487,4.018749065712771,505.1273870051272,63.21428571428572,11.1,MSN
-72.41675258529798,33.83333333333334,28.58333333333333,0.4391733165242506,572.4749999999999,-35.46006625277934,572.8419521146886,573.5548011465963,6.849743189973507,572.4749999999999,573.9625,-35.46006625277934,605.4869713451303,199.8976627577311,405.6781986363148,573.5,-13.03151152436289,572.775,30.28901630335503,581.25,-50.64569075638588,573.075,49.19954096539065,150.0,0.7128490319077656,1.48750000000004,-0.219848796622248,4282.0,239.7175752776437,49.54588194198816,0.1199857674320501,239.8398398398399,111.9363902058374,12.24963232326389,625.4259720747268,58.92857142857143,13.0,MSN
-72.84079160363719,23.75,20.33333333333333,0.4186457850721431,805.125,-28.42222501139164,805.4885360410891,805.9935109127534,6.701262383837905,805.125,806.265,-28.42222501139163,358.6624869541025,152.2925656163538,206.4733064117694,805.925,-16.60798279392716,805.425,28.1760198647569,819.7,-48.60668956908621,805.7,41.8492772658885,275.0,0.504974871664416,1.140000000000015,-0.2311176603400611,4198.75,340.1474930160484,35.15706054835728,0.06709660153886254,340.3403403403403,66.72967350710553,,,20.0,13.7,MSN
-71.3067193166495,34.5,30.5,0.3547255602790123,666.45,-32.36045619374103,666.8295422704364,667.4012884788189,4.219081943655356,666.45,667.725,-32.36045619374103,424.4627900397256,165.8833472518958,258.658007932615,667.325,-13.82902353330304,666.8,27.25517984671959,673.1,-53.23555122066399,667.05,40.83799934665353,187.5,0.5717462083824216,1.275000000000006,-0.1122525013584301,4244.5,282.7963912052697,47.73851590438169,0.09698548730138334,282.6826826826827,100.9921656826056,2.026267652267578,421.4741855926077,43.57142857142858,11.2,MSN
-71.13561016460676,43.5,36.33333333333334,0.4199387527461059,659.025,-31.49716958575446,659.3920764217988,659.9870881498787,2.643847969785668,659.025,660.3075,-31.49716958575446,406.5357632321496,159.9026635977369,246.7258502325731,659.9,-13.36038243766462,659.325,27.22229542415375,668.15,-49.00133495744183,659.625,36.80933115441064,175.0,0.5950117280797826,1.282499999999999,-0.246675301944201,4311.0,265.779420501093,46.82374023877403,0.1056995247500492,265.8658658658659,127.6135255927705,6.13536518657957,419.3287299646209,47.85714285714286,15.8,MSN
-70.81049243081483,16.75,14.75,0.2163096013443837,535.3,-35.18052581680443,535.6529769820237,536.2027185814683,7.351670065210575,535.3,536.4575,-35.18052581680443,465.8443245526283,192.6127176306193,273.4430998663779,536.2,-18.81142000057209,535.6,35.32074067010574,537.1,-56.47493236654861,535.875,49.92305682716825,262.5,0.5497415994446015,1.157500000000056,-0.147988727279202,4714.0,314.2732988383582,40.53941699739171,0.1041300409414436,314.3143143143143,84.03471832227945,33.62833028786755,395.3685048992399,38.21428571428572,14.2,MSN
-70.19934888398947,51.5,46.41666666666666,0.5053553180812203,537.125,-33.32240412777455,537.4775759440915,538.0476754499858,1.043987830909824,537.125,538.34,-33.32240412777455,390.5726970700966,138.4334776467675,252.2060631306217,537.975,-13.92768525914752,537.425,28.89953665870961,543.25,-53.60553129892304,537.675,35.46096054694681,100.0,0.5700995058943334,1.215000000000018,-0.4199904956500298,4489.0,195.3362035151108,53.3579449860251,0.1279470606179629,195.3953953953954,191.338982088692,3.673599883768794,416.3441230389756,69.28571428571429,14.8,MSN
-70.20760186032864,53.16666666666666,49.83333333333334,0.3441336490753031,540.075,-37.44973643392802,540.4153771549262,541.1705737720464,2.436338234196194,540.075,541.5699999999999,-37.44973643392802,597.7205867983744,208.0143645094629,389.7696459783206,541.125,-12.33266144769308,540.375,29.22840640985164,545.075,-56.63936796089396,540.675,42.34258355719902,100.0,0.7551966171202196,1.494999999999962,-0.1993698520425689,4446.0,187.797154252766,51.56109168621328,0.120456313051827,187.7877877877878,178.5088712831002,11.34205089038551,640.1524696113387,63.57142857142858,14.7,MSN
-75.03954590344671,46.83333333333334,30.33333333333333,0.8480072131611339,760.5250000000001,-36.95642977135405,760.8786103668323,761.4911450705231,1.754226656109212,760.5250000000001,761.86,-36.95642977135405,479.7764091795367,174.9065692487051,304.9740428258318,761.4,-13.64814455423352,760.825,29.18729882559597,775.4,-54.48526169691038,761.1,40.4926849359808,175.0,0.6125347036907272,1.334999999999951,-0.6733590038983266,4048.5,273.0639730902971,45.49830082017596,0.1105509845579657,273.0730730730731,101.9473210705287,4.167172728693501,481.4859200639322,48.21428571428572,8.1,MSN
-72.32282209979242,40.33333333333334,37.08333333333334,0.3180430308219414,558.775,-31.46428248303215,559.1593087514547,559.8131926332857,6.023730858865692,558.775,560.1725,-31.46428248303215,497.8806046760498,189.7970352453306,308.1459615400024,559.7,-12.867075314743,559.15,24.72287222308501,561.15,-50.19349291001448,559.4,43.54296221681631,200.0,0.65388388183095,1.39749999999998,-0.2741628973723422,4382.75,267.7126390515198,44.39466088964071,0.1157038140304163,267.8678678678679,106.3312020507557,8.030802918808718,528.3086453222961,50.0,8.9,MSN
-73.54897161536985,57.08333333333334,51.16666666666666,0.5577832975824939,683.025,-40.2040320148734,683.4759773773328,684.3446393740173,0.8397297886813213,683.025,684.8225,-40.2040320148734,720.9538548481939,294.0590905102318,426.9566965287464,684.25,-10.69652793403016,683.45,22.55232592716933,686.2,-58.22617147063946,683.825,41.89038612467544,100.0,0.8686619966846081,1.797500000000014,-0.3222586831876946,4082.0,174.2832823359279,39.68637327601965,0.1274162949008488,174.1741741741742,173.7036721703518,,,51.42857142857143,12.6,MSN
-73.32157504589108,44.91666666666666,40.08333333333334,0.3349480083427885,730.45,-32.5331135104263,730.8144768854993,731.4385735341646,3.333673485302231,730.45,731.8075,-32.53311351042631,449.8840510478718,153.2736379109728,296.6726455696845,731.325,-11.7242491368899,730.75,27.47717005222389,739.675,-50.05372266836956,731.025,39.26764094399294,175.0,0.6240966486653292,1.357499999999987,-0.1771425131717024,4802.75,256.0882023251017,42.46454879935754,0.1292379111874755,256.2562562562563,122.2516356520958,16.66887416879913,481.7321379245562,54.28571428571429,9.0,MSN
-72.00168459019389,47.33333333333334,42.33333333333334,0.4822923683386281,599.375,-33.09219440482931,599.6951340192473,600.1955772944236,3.855434537998683,599.375,600.4499999999999,-33.09219440482932,370.2438195275099,155.5038864097023,214.8431698008475,600.15,-16.36133066505007,599.675,31.11941278939901,611.775,-57.62598153774923,599.9,40.82977755509661,162.5,0.5004432751763375,1.07499999999996,-0.154235607146564,4447.75,264.7936077389319,52.96911537197921,0.0908389172159616,264.6646646646647,94.87664140238685,,,45.71428571428572,7.7,MSN
-74.40384444936947,40.83333333333334,34.83333333333334,0.35633796266447,645.125,-38.59256354718274,645.4502434473104,645.9901640532057,2.807653606506552,645.125,646.2974999999999,-38.59256354718273,447.9284326296294,148.4137308646997,299.6255946746,645.95,-16.03245981784775,645.425,38.34635195567525,658.225,-57.83974781901525,645.625,44.25825634326846,175.0,0.5399206058953041,1.172499999999928,-0.3125619806506954,4519.5,269.5678731047644,50.4146475673917,0.09803568934860962,269.4694694694695,91.82231203299679,1.581045913738819,458.6157860357484,47.14285714285715,8.2,MSN
-72.9712143582847,40.25,37.0,0.4317192237316976,622.975,-31.3738429312475,623.309668487434,623.8898645764657,6.743131345481027,622.975,624.24,-31.37384293124751,449.9837777354184,152.3489213971399,297.7166241226192,623.8,-13.64814398973815,623.275,30.486336119663,629.775,-51.64874781362385,623.5,44.90777629213637,250.0,0.5801960890316309,1.264999999999986,-0.1252815110968974,4067.0,309.6862985534216,40.48414039541984,0.08326263311568383,309.5095095095095,88.06135340434055,1.435019447920411,467.1675076304807,31.07142857142858,7.9,MSN
-73.18622999246071,54.16666666666666,48.58333333333334,0.5030330110030501,720.3,-34.47345295694046,720.6473624753272,721.2437653906982,2.283709593750212,720.3,721.5825,-34.47345295694046,442.5200869431502,157.6512256521034,284.9344036463067,721.2,-13.06439929610014,720.625,28.70221167597742,729.35,-54.55103593227572,720.85,39.14431436431244,125.0,0.5964029153709447,1.282499999999985,-0.2741427814564723,4326.25,226.3767906932172,51.62058993883222,0.11821248561826,226.2262262262262,159.9520583137134,11.251611243999,468.2692378619733,60.71428571428572,10.0,MSN
